altitude,cadence,distance,grade_smooth,heartrate,lat,lng,moving,time,velocity_smooth,watts,id,temperature
-5.4,78,2.6563000000000003,0,122,-11.645348,166.963379,TRUE,276,32.7312,151,10253260652,kald
-5.4,78,2.6653000000000002,0,123,-11.645421,166.963344,TRUE,277,32.6232,154,10253260652,kald
-5.4,78,2.6743,0,122,-11.645492,166.963304,TRUE,278,32.5296,159,10253260652,kald
-5.4,78,2.6832,0,122,-11.645562,166.963262,TRUE,279,32.443200000000004,159,10253260652,kald
-5.4,80,2.6921999999999997,0,122,-11.64563,166.963218,TRUE,280,32.364000000000004,160,10253260652,kald
-5.4,80,2.7011,0,122,-11.645696,166.963171,TRUE,281,32.292,161,10253260652,kald
-5.4,80,2.7100999999999997,0,123,-11.64576,166.963121,TRUE,282,32.2416,159,10253260652,kald
-5.4,81,2.7191,0,123,-11.645821,166.963066,TRUE,283,32.292,163,10253260652,kald
-5.4,81,2.7279,0,125,-11.645877,166.963009,TRUE,284,32.140800000000006,161,10253260652,kald
-5.4,81,2.7368,0,126,-11.645932,166.962949,TRUE,285,32.1048,161,10253260652,kald
-5.4,81,2.7457,0,126,-11.645984,166.962888,TRUE,286,32.068799999999996,155,10253260652,kald
-5.4,81,2.7545,0,128,-11.646036,166.962826,TRUE,287,32.025600000000004,158,10253260652,kald
-5.4,81,2.7634000000000003,0,128,-11.646086,166.962762,TRUE,288,31.888800000000003,158,10253260652,kald
-5.4,80,2.7723,0,127,-11.646135,166.962698,TRUE,289,31.953599999999998,156,10253260652,kald
-5.4,80,2.7811,0,127,-11.646184,166.962634,TRUE,290,31.910400000000003,159,10253260652,kald
-5.4,79,2.7899000000000003,0,127,-11.646232,166.96257,TRUE,291,31.874399999999998,157,10253260652,kald
-5.4,79,2.7988000000000004,0,127,-11.64628,166.962505,TRUE,292,31.8456,157,10253260652,kald
-5.4,79,2.8076,0,126,-11.646328,166.962441,TRUE,293,31.809600000000003,153,10253260652,kald
-5.4,79,2.8164000000000002,0,126,-11.646375,166.962376,TRUE,294,31.7664,154,10253260652,kald
-5.4,79,2.8251999999999997,0,125,-11.646423,166.962311,TRUE,295,31.7304,151,10253260652,kald
-5.4,79,2.8339000000000003,0,125,-11.64647,166.962247,TRUE,296,31.6872,150,10253260652,kald
-5.4,77,2.8427,0,124,-11.646517,166.962183,TRUE,297,31.6368,150,10253260652,kald
-5.4,77,2.8514,0,125,-11.646565,166.962119,TRUE,298,31.5792,153,10253260652,kald
-5.4,76,2.8602,0,126,-11.646613,166.962056,TRUE,299,31.543200000000002,157,10253260652,kald
-5.4,76,2.8689,0,124,-11.646662,166.961993,TRUE,300,31.5,143,10253260652,kald
-5.4,77,2.8775999999999997,0,124,-11.646713,166.961932,TRUE,301,31.456799999999998,150,10253260652,kald
-5.4,77,2.8864,0,123,-11.646765,166.961872,TRUE,302,31.4208,153,10253260652,kald
-5.4,77,2.8951,0,122,-11.646818,166.961814,TRUE,303,31.3992,154,10253260652,kald
-5.4,77,2.9038000000000004,0,122,-11.646874,166.961758,TRUE,304,31.377599999999997,154,10253260652,kald
-5.4,77,2.9125,0,121,-11.646933,166.961704,TRUE,305,31.392000000000003,154,10253260652,kald
-5.4,77,2.9213,0,123,-11.646994,166.961653,TRUE,306,31.428,154,10253260652,kald
-5.4,77,2.9301,0,122,-11.647059,166.961607,TRUE,307,31.4784,155,10253260652,kald
-5.4,77,2.9388,0,123,-11.647127,166.961566,TRUE,308,31.5144,152,10253260652,kald
-5.4,77,2.9476,0,124,-11.647198,166.961531,TRUE,309,31.5648,151,10253260652,kald
-5.4,78,2.9564,0,123,-11.647272,166.961501,TRUE,310,31.572,155,10253260652,kald
-5.4,78,2.9652,0,121,-11.647347,166.961476,TRUE,311,31.600800000000003,153,10253260652,kald
-5.4,77,2.974,0,122,-11.647425,166.961456,TRUE,312,31.6296,150,10253260652,kald
-5.4,77,2.9829,0,123,-11.647503,166.961442,TRUE,313,31.6944,149,10253260652,kald
-5.4,76,2.9917,0,122,-11.647583,166.961433,TRUE,314,31.773600000000002,150,10253260652,kald
-5.4,76,3.0006999999999997,0,124,-11.647664,166.961429,TRUE,315,31.910400000000003,153,10253260652,kald
-5.4,76,3.0098000000000003,0,124,-11.647746,166.96143,TRUE,316,32.0904,153,10253260652,kald
-5.4,77,3.0189,0,126,-11.647829,166.961435,TRUE,317,32.3496,151,10253260652,kald
-5.4,77,3.0281,0,125,-11.647911,166.961445,TRUE,318,32.616,152,10253260652,kald
-5.4,78,3.0374,0,124,-11.647993,166.961457,TRUE,319,32.8464,155,10253260652,kald
-5.4,78,3.0465,0,126,-11.648075,166.96147,TRUE,320,33.004799999999996,154,10253260652,kald
-5.4,77,3.0557,0,125,-11.648157,166.961484,TRUE,321,33.0912,155,10253260652,kald
-5.4,77,3.0646,0,125,-11.648236,166.9615,TRUE,322,32.8464,153,10253260652,kald
-5.4,77,3.0736999999999997,0,124,-11.648317,166.961517,TRUE,323,32.803200000000004,154,10253260652,kald
-5.4,77,3.0829,0,124,-11.648398,166.961534,TRUE,324,32.7744,156,10253260652,kald
-5.4,77,3.0921,0,125,-11.648479,166.961551,TRUE,325,32.803200000000004,154,10253260652,kald
-5.4,77,3.1014,0,124,-11.648561,166.961569,TRUE,326,32.882400000000004,147,10253260652,kald
-5.4,76,3.1107,0,125,-11.648644000000001,166.961586,TRUE,327,33.2424,149,10253260652,kald
-5.4,76,3.1201,0,124,-11.648727,166.961603,TRUE,328,33.408,149,10253260652,kald
-5.4,75,3.1295,0,124,-11.64881,166.96162,TRUE,329,33.5664,150,10253260652,kald
-5.4,75,3.1388000000000003,0,124,-11.648893,166.961638,TRUE,330,33.652800000000006,149,10253260652,kald
-5.4,75,3.1481,0,124,-11.648974,166.961658,TRUE,331,33.66,153,10253260652,kald
-5.4,76,3.1574,0,125,-11.649055,166.96168,TRUE,332,33.595200000000006,154,10253260652,kald
-5.4,76,3.1666,0,125,-11.649136,166.961702,TRUE,333,33.458400000000005,153,10253260652,kald
-5.4,76,3.1758,0,126,-11.649215,166.961726,TRUE,334,33.300000000000004,149,10253260652,kald
-5.4,76,3.1849000000000003,0,125,-11.649294,166.96175,TRUE,335,33.1488,150,10253260652,kald
-5.4,76,3.194,0,125,-11.649372,166.961775,TRUE,336,33.004799999999996,152,10253260652,kald
-5.4,76,3.203,0,124,-11.649450999999999,166.9618,TRUE,337,32.8752,148,10253260652,kald
-5.4,75,3.2121,0,123,-11.649528,166.961826,TRUE,338,32.7456,148,10253260652,kald
-5.4,75,3.2211,0,123,-11.649605,166.961851,TRUE,339,32.6232,148,10253260652,kald
-5.4,76,3.23,0,123,-11.649682,166.961877,TRUE,340,32.507999999999996,149,10253260652,kald
-5.4,76,3.239,0,124,-11.649759,166.961903,TRUE,341,32.3928,149,10253260652,kald
-5.4,76,3.2479,0,124,-11.649835,166.96193,TRUE,342,32.284800000000004,149,10253260652,kald
-5.4,76,3.2568,0,126,-11.649911,166.961957,TRUE,343,32.184,148,10253260652,kald
-5.4,76,3.2656,0,125,-11.649986,166.961984,TRUE,344,32.0976,152,10253260652,kald
-5.4,75,3.2745,0,126,-11.650062,166.962011,TRUE,345,32.004000000000005,146,10253260652,kald
-5.4,75,3.2833,0,124,-11.650137,166.962038,TRUE,346,31.9392,149,10253260652,kald
-5.4,75,3.2921,0,124,-11.650212,166.962066,TRUE,347,31.852800000000002,145,10253260652,kald
-5.4,75,3.3009,0,125,-11.650287,166.962093,TRUE,348,31.7808,143,10253260652,kald
-5.4,75,3.3097,0,125,-11.650361,166.96212,TRUE,349,31.7016,144,10253260652,kald
-5.4,75,3.3184,0,128,-11.650436,166.962147,TRUE,350,31.6296,145,10253260652,kald
-5.4,74,3.3270999999999997,0,128,-11.65051,166.962174,TRUE,351,31.5504,145,10253260652,kald
-5.4,74,3.3358000000000003,0,129,-11.650583,166.962202,TRUE,352,31.4784,145,10253260652,kald
-5.4,74,3.3445,0,127,-11.650657,166.96223,TRUE,353,31.4064,144,10253260652,kald
-5.4,74,3.3531999999999997,0,127,-11.650731,166.962257,TRUE,354,31.3416,143,10253260652,kald
-5.4,74,3.3619,0,126,-11.650804,166.962285,TRUE,355,31.2768,147,10253260652,kald
-5.4,74,3.3705,0,126,-11.650876,166.962314,TRUE,356,31.219200000000004,146,10253260652,kald
-5.4,74,3.3790999999999998,0,126,-11.650949,166.962344,TRUE,357,31.183200000000003,146,10253260652,kald
-5.4,73,3.3879,0,127,-11.651022,166.962373,TRUE,358,31.1976,150,10253260652,kald
-5.4,73,3.3966,0,127,-11.651095,166.962403,TRUE,359,31.219200000000004,149,10253260652,kald
-5.4,75,3.4053,0,128,-11.651169,166.962432,TRUE,360,31.284,141,10253260652,kald
-5.4,75,3.4141,0,128,-11.651243,166.96246,TRUE,361,31.356000000000005,147,10253260652,kald
-5.4,74,3.4228,0,128,-11.651317,166.962488,TRUE,362,31.428,158,10253260652,kald
-5.4,74,3.4316,0,128,-11.651392,166.962515,TRUE,363,31.471200000000003,155,10253260652,kald
-5.4,76,3.4403,0,127,-11.651466,166.962542,TRUE,364,31.507200000000005,152,10253260652,kald
-5.4,76,3.4491,0,129,-11.651541,166.962569,TRUE,365,31.5144,153,10253260652,kald
-5.4,77,3.4578,0,131,-11.651615,166.962597,TRUE,366,31.5144,152,10253260652,kald
-5.4,77,3.4666,0,131,-11.651689,166.962624,TRUE,367,31.5,155,10253260652,kald
-5.4,77,3.4753000000000003,0,133,-11.651763,166.962652,TRUE,368,31.4784,154,10253260652,kald
-5.4,76,3.484,0,131,-11.651836,166.96268,TRUE,369,31.4352,150,10253260652,kald
-5.4,76,3.4926999999999997,0,131,-11.65191,166.962708,TRUE,370,31.3992,148,10253260652,kald
-5.4,76,3.5014000000000003,0,130,-11.651984,166.962736,TRUE,371,31.356000000000005,149,10253260652,kald
-5.4,76,3.51,0,129,-11.652057,166.962764,TRUE,372,31.312800000000003,149,10253260652,kald
-5.4,75,3.5187,0,129,-11.65213,166.962792,TRUE,373,31.2696,149,10253260652,kald
-5.4,75,3.5274,0,127,-11.652204,166.96282,TRUE,374,31.233600000000003,147,10253260652,kald
-5.4,75,3.536,0,127,-11.652277,166.962847,TRUE,375,31.1904,145,10253260652,kald
-5.4,75,3.5446,0,125,-11.65235,166.962875,TRUE,376,31.14,142,10253260652,kald
-5.4,75,3.5532,0,124,-11.652422,166.962903,TRUE,377,31.096800000000002,146,10253260652,kald
-5.4,75,3.5618000000000003,0,124,-11.652495,166.962931,TRUE,378,31.0536,149,10253260652,kald
-5.4,75,3.5704000000000002,0,124,-11.652568,166.962957,TRUE,379,31.017599999999998,149,10253260652,kald
-5.4,76,3.579,0,125,-11.652642,166.962984,TRUE,380,30.9816,148,10253260652,kald
-5.4,76,3.5876,0,123,-11.652714,166.963013,TRUE,381,30.96,148,10253260652,kald
-5.4,76,3.5961999999999996,0,124,-11.652786,166.963041,TRUE,382,30.952800000000003,146,10253260652,kald
-5.4,76,3.6049,0,124,-11.652859,166.963069,TRUE,383,30.996,147,10253260652,kald
-5.4,76,3.6136,0,124,-11.652933,166.963098,TRUE,384,31.096800000000002,149,10253260652,kald
-5.4,76,3.6224000000000003,0,124,-11.653007,166.963127,TRUE,385,31.233600000000003,151,10253260652,kald
-5.4,76,3.6311999999999998,0,123,-11.653081,166.963156,TRUE,386,31.3632,152,10253260652,kald
-5.4,76,3.6399,0,124,-11.653155,166.963185,TRUE,387,31.4856,151,10253260652,kald
-5.4,77,3.6487,0,124,-11.653229,166.963215,TRUE,388,31.5576,147,10253260652,kald
-5.4,77,3.6575,0,124,-11.653302,166.963245,TRUE,389,31.5576,148,10253260652,kald
-5.4,77,3.6662,0,124,-11.653375,166.963275,TRUE,390,31.521600000000003,148,10253260652,kald
-5.4,77,3.6749,0,125,-11.653447,166.963306,TRUE,391,31.471200000000003,148,10253260652,kald
-5.4,77,3.6835999999999998,0,125,-11.65352,166.963336,TRUE,392,31.413600000000002,148,10253260652,kald
-5.4,76,3.6923000000000004,0,124,-11.653592,166.963366,TRUE,393,31.3416,151,10253260652,kald
-5.4,76,3.7009000000000003,0,124,-11.653665,166.963397,TRUE,394,31.2768,147,10253260652,kald
-5.4,76,3.7095,0,125,-11.653737,166.963426,TRUE,395,31.212,147,10253260652,kald
-5.4,76,3.7182,0,125,-11.653811,166.963453,TRUE,396,31.161600000000004,148,10253260652,kald
-5.4,76,3.7268000000000003,0,125,-11.653884,166.96348,TRUE,397,31.1184,149,10253260652,kald
-5.4,76,3.7354000000000003,-0.6,122,-11.653958,166.963503,TRUE,398,31.089599999999997,148,10253260652,kald
-5.4,77,3.7441,-0.6,123,-11.654034,166.963524,TRUE,399,31.096800000000002,148,10253260652,kald
-5.6,77,3.7528,-0.6,124,-11.654111,166.963542,TRUE,400,31.14,153,10253260652,kald
-5.6,78,3.7615,-0.6,124,-11.654188,166.963556,TRUE,401,31.226399999999998,152,10253260652,kald
-5.6,78,3.7704,-0.6,125,-11.654268,166.963565,TRUE,402,31.377599999999997,153,10253260652,kald
-5.6,79,3.779,-0.6,125,-11.654346,166.963566,TRUE,403,31.377599999999997,150,10253260652,kald
-5.8,79,3.7881,-1.1,125,-11.654427,166.963556,TRUE,404,31.658400000000004,153,10253260652,kald
-5.8,78,3.7973000000000003,-1.1,125,-11.654505,166.963529,TRUE,405,32.0112,152,10253260652,kald
-6,78,3.8065,-0.5,124,-11.654575,166.963482,TRUE,406,32.385600000000004,144,10253260652,kald
-6,78,3.8158000000000003,-0.5,125,-11.654631,166.963419,TRUE,407,32.7168,144,10253260652,kald
-6,78,3.8251,-0.5,125,-11.654671,166.963345,TRUE,408,33.1992,150,10253260652,kald
-6,78,3.8344,-0.5,125,-11.654693,166.963263,TRUE,409,33.379200000000004,148,10253260652,kald
-6.2,77,3.8438000000000003,0,125,-11.654703,166.963178,TRUE,410,33.4872,146,10253260652,kald
-6.2,77,3.8531,0,124,-11.654706,166.963093,TRUE,411,33.516000000000005,149,10253260652,kald
-6,77,3.8623000000000003,1.1,124,-11.654706,166.963008,TRUE,412,33.4872,149,10253260652,kald
-6,77,3.8714,1.7,125,-11.654705,166.962925,TRUE,413,33.3576,148,10253260652,kald
-5.8,75,3.8804000000000003,1.7,124,-11.654704,166.962842,TRUE,414,33.1128,152,10253260652,kald
-5.6,75,3.8891999999999998,2.3,126,-11.654704,166.962762,TRUE,415,32.7096,153,10253260652,kald
-5.4,76,3.8977,3,127,-11.654703,166.962684,TRUE,416,32.1624,154,10253260652,kald
-5.2,76,3.906,3.1,128,-11.654703,166.962608,TRUE,417,31.464000000000002,154,10253260652,kald
-4.8,78,3.914,3.2,128,-11.654702,166.962535,TRUE,418,30.650399999999998,160,10253260652,kald
-4.6,78,3.9217,3.3,127,-11.654701,166.962464,TRUE,419,29.7576,156,10253260652,kald
-4.4,79,3.9292,2.7,128,-11.6547,166.962395,TRUE,420,28.8216,152,10253260652,kald
-4.2,79,3.9364,3.5,127,-11.654699,166.962329,TRUE,421,27.856800000000003,145,10253260652,kald
-4,79,3.9434,3.6,127,-11.654698,166.962265,TRUE,422,26.9208,145,10253260652,kald
-3.6,78,3.9501999999999997,3.7,126,-11.654696,166.962203,TRUE,423,26.028000000000002,149,10253260652,kald
-3.4,78,3.9566999999999997,3.9,126,-11.654695,166.962143,TRUE,424,25.192800000000002,149,10253260652,kald
-3.2,76,3.9631,3.2,126,-11.654694,166.962085,TRUE,425,24.3936,152,10253260652,kald
-3,76,3.9693,3.3,126,-11.654694,166.962028,TRUE,426,23.659200000000002,151,10253260652,kald
-2.8,77,3.9753000000000003,3.4,127,-11.654693,166.961973,TRUE,427,22.968,144,10253260652,kald
-2.6,77,3.9812,3.4,126,-11.654692,166.961919,TRUE,428,22.3344,147,10253260652,kald
-2.4,77,3.9869,2.6,126,-11.654691,166.961867,TRUE,429,21.744,148,10253260652,kald
-2.2,77,3.9925,2.7,127,-11.65469,166.961816,TRUE,430,21.1824,153,10253260652,kald
-2.2,77,3.998,2.8,124,-11.654689,166.961765,TRUE,431,20.6712,152,10253260652,kald
-2,77,4.0034,2.8,124,-11.654688,166.961716,TRUE,432,20.203200000000002,151,10253260652,kald
-1.8,78,4.0087,3.8,122,-11.654687,166.961668,TRUE,433,19.7784,149,10253260652,kald
-1.6,78,4.0139000000000005,3.9,122,-11.654686,166.96162,TRUE,434,19.3896,144,10253260652,kald
-1.4,78,4.0189,3,125,-11.654686,166.961574,TRUE,435,19.0296,148,10253260652,kald
-1.2,78,4.024,3,131,-11.654685,166.961528,TRUE,436,18.691200000000002,150,10253260652,kald
-1.2,78,4.0289,3,131,-11.654684,166.961482,TRUE,437,18.3816,152,10253260652,kald
-1,77,4.0338,3.1,131,-11.654684,166.961438,TRUE,438,18.1008,152,10253260652,kald
-0.8,77,4.0386,4.2,132,-11.654683,166.961393,TRUE,439,17.841600000000003,152,10253260652,kald
-0.6,77,4.0434,3.1,129,-11.654682,166.96135,TRUE,440,17.6184,149,10253260652,kald
-0.4,77,4.0482,3.2,127,-11.654682,166.961306,TRUE,441,17.424,148,10253260652,kald
-0.4,77,4.0529,3.2,126,-11.654681,166.961263,TRUE,442,17.236800000000002,147,10253260652,kald
-0.2,77,4.0575,3.2,124,-11.654682,166.961221,TRUE,443,17.064,146,10253260652,kald
0,76,4.0621,3.3,123,-11.654681,166.961179,TRUE,444,16.8912,147,10253260652,kald
0.2,76,4.0667,3.3,122,-11.65468,166.961137,TRUE,445,16.740000000000002,148,10253260652,kald
0.2,76,4.0712,3.3,124,-11.65468,166.961095,TRUE,446,16.5888,154,10253260652,kald
0.4,76,4.075699999999999,2.2,123,-11.654679,166.961054,TRUE,447,16.4592,154,10253260652,kald
0.6,77,4.0802,3.3,123,-11.654678,166.961013,TRUE,448,16.3512,147,10253260652,kald
0.6,77,4.0848,2.2,125,-11.654677,166.960971,TRUE,449,16.3152,148,10253260652,kald
0.8,77,4.0894,1.1,124,-11.654675,166.960929,TRUE,450,16.3512,151,10253260652,kald
0.8,77,4.0941,2.1,126,-11.654674,166.960886,TRUE,451,16.502399999999998,151,10253260652,kald
0.8,77,4.099,1,126,-11.654673,166.960841,TRUE,452,16.7472,146,10253260652,kald
1,76,4.104,1,126,-11.654672,166.960796,TRUE,453,17.1,147,10253260652,kald
1,76,4.109100000000001,0,126,-11.65467,166.960749,TRUE,454,17.5392,148,10253260652,kald
1,77,4.1145,-0.9,126,-11.654667,166.9607,TRUE,455,18.0792,150,10253260652,kald
0.8,77,4.120100000000001,-1.7,126,-11.654663,166.960649,TRUE,456,18.7128,147,10253260652,kald
0.8,77,4.126,-1.6,125,-11.65466,166.960595,TRUE,457,19.476000000000003,148,10253260652,kald
0.6,77,4.1323,-0.8,126,-11.654656,166.960538,TRUE,458,20.3832,143,10253260652,kald
0.6,77,4.1388,-0.8,125,-11.654651,166.960478,TRUE,459,21.3768,147,10253260652,kald
0.6,77,4.1456,0,125,-11.654645,166.960416,TRUE,460,22.4136,148,10253260652,kald
0.6,77,4.152699999999999,0,125,-11.654637,166.960352,TRUE,461,23.443199999999997,152,10253260652,kald
0.6,77,4.1598999999999995,0,126,-11.654629,166.960287,TRUE,462,24.386400000000002,155,10253260652,kald
0.6,79,4.1673,0,126,-11.65462,166.96022,TRUE,463,25.2,150,10253260652,kald
0.6,79,4.1748,0,126,-11.65461,166.960152,TRUE,464,25.8912,152,10253260652,kald
0.6,79,4.1823999999999995,0,127,-11.654598,166.960084,TRUE,465,26.467200000000002,149,10253260652,kald
0.6,80,4.1901,0,126,-11.654584,166.960014,TRUE,466,26.9568,150,10253260652,kald
0.6,80,4.1979,0,126,-11.654569,166.959945,TRUE,467,27.3744,147,10253260652,kald
0.6,78,4.2058,0,126,-11.654552,166.959875,TRUE,468,27.7344,148,10253260652,kald
0.6,78,4.2137,0,126,-11.654533,166.959805,TRUE,469,28.036800000000003,147,10253260652,kald
0.6,77,4.2217,0,126,-11.654513,166.959735,TRUE,470,28.3104,149,10253260652,kald
0.6,77,4.2297,0,126,-11.654492,166.959665,TRUE,471,28.512,146,10253260652,kald
0.6,76,4.2378,0,127,-11.654467,166.959595,TRUE,472,28.6848,148,10253260652,kald
0.6,76,4.2458,0,127,-11.654442,166.959526,TRUE,473,28.8216,147,10253260652,kald
0.6,75,4.2539,0,127,-11.654417,166.959457,TRUE,474,28.9368,151,10253260652,kald
0.6,75,4.262,0,128,-11.654392,166.959387,TRUE,475,29.016000000000002,152,10253260652,kald
0.6,76,4.2701,0,127,-11.654368,166.959317,TRUE,476,29.095200000000002,151,10253260652,kald
0.6,76,4.2783,0,127,-11.654343,166.959247,TRUE,477,29.16,150,10253260652,kald
0.6,76,4.2863999999999995,0,127,-11.654319,166.959176,TRUE,478,29.2176,151,10253260652,kald
0.6,77,4.2945,0.6,125,-11.654294,166.959106,TRUE,479,29.268000000000004,143,10253260652,kald
0.6,77,4.3027,0.6,126,-11.654269,166.959036,TRUE,480,29.275199999999998,147,10253260652,kald
0.8,76,4.3107,0.6,126,-11.654245,166.958967,TRUE,481,29.203200000000002,154,10253260652,kald
0.8,76,4.3186,0.6,128,-11.654221,166.958898,TRUE,482,29.0664,151,10253260652,kald
0.8,76,4.3263,0,128,-11.654198,166.958833,TRUE,483,28.692,152,10253260652,kald
0.8,76,4.3341,0,128,-11.654175,166.958765,TRUE,484,28.447200000000002,146,10253260652,kald
0.8,78,4.3418,0,127,-11.654151,166.958699,TRUE,485,28.1808,150,10253260652,kald
0.8,78,4.3495,0,128,-11.654128,166.958632,TRUE,486,27.936,148,10253260652,kald
0.8,77,4.3571,0,130,-11.654105,166.958567,TRUE,487,27.6984,147,10253260652,kald
0.8,77,4.3646,0,130,-11.654082,166.958502,TRUE,488,27.648,147,10253260652,kald
0.8,75,4.3721000000000005,0,130,-11.654059,166.958437,TRUE,489,27.4176,147,10253260652,kald
0.8,75,4.3796,0,130,-11.654033,166.958374,TRUE,490,27.1944,149,10253260652,kald
0.8,76,4.387,0,130,-11.654004,166.958313,TRUE,491,26.992800000000003,150,10253260652,kald
0.8,76,4.3943,0,128,-11.653972,166.958254,TRUE,492,26.812800000000003,138,10253260652,kald
0.8,76,4.4017,0,129,-11.653937,166.958197,TRUE,493,26.6544,151,10253260652,kald
0.8,77,4.409,0,129,-11.6539,166.958142,TRUE,494,26.532,153,10253260652,kald
0.8,77,4.416300000000001,0,129,-11.653864,166.958086,TRUE,495,26.424,154,10253260652,kald
0.8,77,4.4235,0,129,-11.653828,166.95803,TRUE,496,26.3232,151,10253260652,kald
0.8,77,4.4308000000000005,0,129,-11.653796,166.957973,TRUE,497,26.229599999999998,153,10253260652,kald
0.8,78,4.438,0,130,-11.653766,166.957914,TRUE,498,26.136,152,10253260652,kald
0.8,78,4.4451,0,130,-11.653743,166.957852,TRUE,499,26.0352,152,10253260652,kald
0.8,78,4.4523,0,130,-11.653726,166.957789,TRUE,500,25.948800000000002,151,10253260652,kald
0.8,78,4.4595,0,130,-11.653716,166.957725,TRUE,501,25.8768,152,10253260652,kald
0.8,78,4.466600000000001,0,131,-11.653713,166.957659,TRUE,502,25.826400000000003,151,10253260652,kald
0.8,78,4.4738,0,131,-11.653713,166.957593,TRUE,503,25.812,150,10253260652,kald
0.8,78,4.4811000000000005,0,130,-11.653714,166.957527,TRUE,504,25.8768,143,10253260652,kald
0.8,78,4.4885,0,131,-11.653715,166.957459,TRUE,505,26.0352,150,10253260652,kald
0.8,78,4.496,0,131,-11.653715,166.957391,TRUE,506,26.2872,150,10253260652,kald
0.8,78,4.5036000000000005,0,131,-11.653717,166.957321,TRUE,507,26.6544,150,10253260652,kald
0.8,78,4.5114,0,131,-11.653719,166.95725,TRUE,508,27.036,147,10253260652,kald
0.8,77,4.519100000000001,0,131,-11.653718,166.957179,TRUE,509,27.36,151,10253260652,kald
0.8,77,4.5268999999999995,0,130,-11.653718,166.957108,TRUE,510,27.6336,151,10253260652,kald
0.8,77,4.5346,0,129,-11.653717,166.957037,TRUE,511,27.828000000000003,151,10253260652,kald
0.8,77,4.5424,0,129,-11.653717,166.956966,TRUE,512,27.9216,148,10253260652,kald
0.8,78,4.5502,0,129,-11.653717,166.956894,TRUE,513,27.9864,148,10253260652,kald
0.8,78,4.5581000000000005,0,129,-11.653717,166.95682300000001,TRUE,514,28.0656,146,10253260652,kald
0.8,77,4.5659,0,129,-11.653717,166.956751,TRUE,515,28.1232,146,10253260652,kald
0.8,77,4.5738,0,130,-11.653717,166.956679,TRUE,516,28.1736,146,10253260652,kald
0.8,75,4.581600000000001,0,130,-11.653717,166.956607,TRUE,517,28.2168,150,10253260652,kald
0.8,75,4.5895,0,128,-11.653717,166.956535,TRUE,518,28.259999999999998,145,10253260652,kald
0.8,76,4.5973999999999995,0,129,-11.653717,166.956463,TRUE,519,28.296000000000003,147,10253260652,kald
0.8,76,4.605300000000001,0,129,-11.653717,166.956391,TRUE,520,28.3392,152,10253260652,kald
