"","altitude","cadence","distance","grade_smooth","heartrate","lat","lng","moving","time","velocity_smooth","watts","id"
"887",16,91,7.4319,0,137,-11.68707,166.930025,TRUE,886,21.6144,196,10328480057
"888",16,91,7.4385,0.8,138,-11.687027,166.929982,TRUE,887,22.248,195,10328480057
"889",16,91,7.445,0.8,137,-11.68698,166.92995,TRUE,888,22.7664,195,10328480057
"890",16.2,90,7.4515,1.5,138,-11.686926,166.929917,TRUE,889,23.148,195,10328480057
"891",16.2,90,7.458,2.4,138,-11.68687,166.929917,TRUE,890,23.2776,195,10328480057
"892",16.4,91,7.4643,2.4,138,-11.686814,166.929917,TRUE,891,23.3136,194,10328480057
"893",16.6,91,7.4705,3.3,138,-11.686759,166.929939,TRUE,892,23.0832,201,10328480057
"894",16.8,90,7.4766,3.3,139,-11.686705,166.92995,TRUE,893,22.7664,193,10328480057
"895",17,90,7.4825,2.6,139,-11.686653,166.92995,TRUE,894,22.2984,195,10328480057
"896",17.2,90,7.4883,2.6,139,-11.686602,166.929971,TRUE,895,21.8088,195,10328480057
"897",17.2,91,7.4939,2.7,140,-11.686551,166.929982,TRUE,896,21.3408,195,10328480057
"898",17.4,91,7.4996,2.7,140,-11.686501,166.929982,TRUE,897,20.916,195,10328480057
"899",17.6,91,7.505,2.8,140,-11.686452,166.929971,TRUE,898,20.4696,194,10328480057
"900",17.8,91,7.5104,2.8,141,-11.686403,166.929971,TRUE,899,20.1024,195,10328480057
"901",17.8,91,7.5157,2.8,141,-11.686358,166.92995,TRUE,900,19.7496,196,10328480057
"902",18,91,7.521,2.9,141,-11.686314,166.929939,TRUE,901,19.4688,195,10328480057
"903",18.2,91,7.5262,2.9,141,-11.686272,166.929907,TRUE,902,19.1592,197,10328480057
"904",18.4,92,7.5314,2.9,141,-11.68623,166.929885,TRUE,903,18.9432,194,10328480057
"905",18.4,92,7.5365,2.9,141,-11.68619,166.929864,TRUE,904,18.792,195,10328480057
"906",18.6,92,7.5416,2,141,-11.686151,166.929842,TRUE,905,18.648,194,10328480057
"907",18.8,92,7.5467,3,140,-11.686112,166.92981,TRUE,906,18.5328,194,10328480057
"908",18.8,90,7.5518,3,141,-11.686075,166.929778,TRUE,907,18.4032,194,10328480057
"909",19,90,7.5568,2,140,-11.686036,166.929767,TRUE,908,18.324,195,10328480057
"910",19.2,91,7.5618,3,141,-11.686,166.929735,TRUE,909,18.1584,195,10328480057
"911",19.2,91,7.5668,3,141,-11.685961,166.929703,TRUE,910,18.1368,191,10328480057
"912",19.4,91,7.5718,3,141,-11.685923,166.929692,TRUE,911,18.0216,194,10328480057
"913",19.6,90,7.5766,3.1,141,-11.685887,166.92966,TRUE,912,17.928,194,10328480057
"914",19.8,90,7.5815,3.1,141,-11.68585,166.929649,TRUE,913,17.784,194,10328480057
"915",19.8,89,7.5863,3.1,141,-11.685811,166.929617,TRUE,914,17.6616,196,10328480057
"916",20,89,7.5911,3.2,142,-11.685772,166.929595,TRUE,915,17.4816,195,10328480057
"917",20.2,89,7.5958,4.3,142,-11.68573,166.929585,TRUE,916,17.316,195,10328480057
"918",20.4,89,7.6005,3.2,143,-11.685689,166.929585,TRUE,917,17.1576,195,10328480057
"919",20.6,90,7.605,3.3,144,-11.685647,166.929585,TRUE,918,16.9416,194,10328480057
"920",20.6,90,7.6095,3.3,145,-11.685607,166.929585,TRUE,919,16.7472,196,10328480057
"921",20.8,90,7.614,3.3,145,-11.685567,166.929595,TRUE,920,16.5456,195,10328480057
"922",21,90,7.6185,3.4,145,-11.68553,166.929617,TRUE,921,16.3152,196,10328480057
"923",21.2,90,7.623,3.4,145,-11.685494,166.929628,TRUE,922,16.1928,194,10328480057
"924",21.2,90,7.6274,3.3,144,-11.685461,166.929649,TRUE,923,16.092,197,10328480057
"925",21.4,90,7.6319,2.2,144,-11.685427,166.929681,TRUE,924,16.0992,194,10328480057
"926",21.6,90,7.6364,3.3,144,-11.685394,166.929692,TRUE,925,16.092,197,10328480057
"927",21.6,90,7.6409,2.2,143,-11.685363,166.929724,TRUE,926,16.1496,194,10328480057
"928",21.8,92,7.6455,2.2,143,-11.685332,166.929756,TRUE,927,16.1928,195,10328480057
"929",21.8,92,7.6501,3.2,142,-11.685302,166.929778,TRUE,928,16.3368,193,10328480057
"930",22,93,7.6547,2.2,142,-11.685272,166.92981,TRUE,929,16.4376,191,10328480057
"931",22.2,91,7.6594,3.2,142,-11.685241,166.929842,TRUE,930,16.5816,195,10328480057
"932",22.2,91,7.664,2.1,142,-11.685211,166.929874,TRUE,931,16.668,197,10328480057
"933",22.4,90,7.6688,2.1,142,-11.685182,166.929907,TRUE,932,16.7976,196,10328480057
"934",22.4,90,7.6736,2.1,142,-11.685151,166.929939,TRUE,933,16.9344,195,10328480057
"935",22.6,93,7.6784,2.1,142,-11.68512,166.929971,TRUE,934,17.0208,188,10328480057
"936",22.6,93,7.6832,3.1,143,-11.685088,166.929992,TRUE,935,17.1432,197,10328480057
"937",22.8,93,7.6881,2.1,143,-11.685053,166.930025,TRUE,936,17.3016,194,10328480057
"938",23,93,7.6929,3.1,144,-11.685017,166.930046,TRUE,937,17.3376,196,10328480057
"939",23,92,7.6978,3.1,144,-11.684978,166.930078,TRUE,938,17.424,197,10328480057
"940",23.2,93,7.7026,3.1,144,-11.684938,166.930089,TRUE,939,17.4384,196,10328480057
"941",23.4,93,7.7074,3.1,145,-11.684897,166.9301,TRUE,940,17.388,194,10328480057
"942",23.6,95,7.7122,3.1,146,-11.684856,166.930121,TRUE,941,17.3664,191,10328480057
"943",23.6,95,7.717,3.2,146,-11.684814,166.930121,TRUE,942,17.3592,196,10328480057
"944",23.8,95,7.7217,3.2,146,-11.684773,166.930132,TRUE,943,17.1936,194,10328480057
"945",24,95,7.7264,3.2,147,-11.684731,166.930153,TRUE,944,17.1216,195,10328480057
"946",24.2,94,7.731,3.2,147,-11.68469,166.930153,TRUE,945,16.992,194,10328480057
"947",24.2,93,7.7356,3.3,148,-11.684649,166.930153,TRUE,946,16.8696,196,10328480057
"948",24.4,93,7.7402,3.3,148,-11.684608,166.930164,TRUE,947,16.7184,196,10328480057
"949",24.6,92,7.7447,3.3,148,-11.684569,166.930175,TRUE,948,16.6032,195,10328480057
"950",24.8,92,7.7493,3.3,147,-11.68453,166.930196,TRUE,949,16.5024,194,10328480057
"951",24.8,93,7.7537,3.3,148,-11.684495,166.930207,TRUE,950,16.38,195,10328480057
"952",25,93,7.7582,2.2,148,-11.684462,166.930228,TRUE,951,16.272,196,10328480057
"953",25.2,94,7.7627,3.3,147,-11.684428,166.930261,TRUE,952,16.1928,195,10328480057
"954",25.2,94,7.7672,2.2,147,-11.684396,166.930282,TRUE,953,16.1784,194,10328480057
"955",25.4,94,7.7718,2.2,147,-11.684365,166.930314,TRUE,954,16.2288,194,10328480057
"956",25.4,94,7.7765,2.1,147,-11.684333,166.930336,TRUE,955,16.3728,195,10328480057
"957",25.6,94,7.7812,2.1,146,-11.684299,166.930368,TRUE,956,16.5384,191,10328480057
"958",25.6,94,7.786,2.1,146,-11.684266,166.930389,TRUE,957,16.7616,197,10328480057
"959",25.8,94,7.7908,2.1,145,-11.684234,166.930422,TRUE,958,16.9632,194,10328480057
"960",25.8,93,7.7957,2,145,-11.684203,166.930454,TRUE,959,17.1576,195,10328480057
"961",26,93,7.8007,2,145,-11.684172,166.930486,TRUE,960,17.4096,194,10328480057
"962",26,93,7.8056,3,145,-11.684144,166.930518,TRUE,961,17.6112,197,10328480057
"963",26.2,93,7.8106,2,145,-11.684116,166.930561,TRUE,962,17.7552,195,10328480057
"964",26.4,93,7.8156,3,145,-11.684091,166.930593,TRUE,963,17.8848,187,10328480057
"965",26.4,92,7.8206,3,146,-11.684071,166.930636,TRUE,964,17.928,195,10328480057
"966",26.6,92,7.8256,3.1,146,-11.684058,166.930679,TRUE,965,17.9352,200,10328480057
"967",26.8,92,7.8304,4.1,147,-11.684048,166.930733,TRUE,966,17.7984,195,10328480057
"968",27,92,7.8352,4.2,147,-11.684048,166.930776,TRUE,967,17.7048,197,10328480057
"969",27.2,92,7.8399,3.2,147,-11.684054,166.930808,TRUE,968,17.496,195,10328480057
"970",27.4,92,7.8445,3.3,147,-11.684063,166.930851,TRUE,969,17.2296,194,10328480057
"971",27.4,92,7.8491,3.3,148,-11.684078,166.930894,TRUE,970,16.9416,194,10328480057
"972",27.6,93,7.8537,2.2,148,-11.684094,166.930926,TRUE,971,16.7688,191,10328480057
"973",27.8,93,7.8582,3.3,148,-11.684113,166.930958,TRUE,972,16.524,193,10328480057
"974",27.8,92,7.8627,3.3,148,-11.68413,166.931001,TRUE,973,16.4088,195,10328480057
"975",28,92,7.8672,3.3,148,-11.684149,166.931033,TRUE,974,16.3296,192,10328480057
"976",28.2,92,7.8718,3.3,148,-11.684169,166.931076,TRUE,975,16.308,194,10328480057
"977",28.4,92,7.8762,3.3,148,-11.684191,166.931108,TRUE,976,16.2504,195,10328480057
"978",28.4,92,7.8807,3.4,147,-11.684211,166.93114,TRUE,977,16.2,195,10328480057
"979",28.6,92,7.8852,2.2,147,-11.68423,166.931183,TRUE,978,16.1856,200,10328480057
"980",28.8,91,7.8896,3.3,147,-11.68425,166.931216,TRUE,979,16.1784,197,10328480057
"981",28.8,92,7.8942,3.3,147,-11.68427,166.931248,TRUE,980,16.1352,200,10328480057
"982",29,92,7.8987,2.2,147,-11.68429,166.931291,TRUE,981,16.1712,196,10328480057
"983",29.2,93,7.9032,3.3,147,-11.684306,166.931323,TRUE,982,16.2072,196,10328480057
"984",29.2,93,7.9077,2.2,147,-11.684322,166.931366,TRUE,983,16.2144,194,10328480057
"985",29.4,93,7.9122,2.2,147,-11.684333,166.931398,TRUE,984,16.2216,195,10328480057
"986",29.4,93,7.9167,3.3,147,-11.684339,166.931452,TRUE,985,16.236,194,10328480057
"987",29.6,92,7.9212,2.2,147,-11.684335,166.931494,TRUE,986,16.2216,195,10328480057
"988",29.8,92,7.9258,3.2,147,-11.684325,166.931527,TRUE,987,16.2864,194,10328480057
"989",29.8,92,7.9305,2.1,147,-11.684303,166.93157,TRUE,988,16.4016,194,10328480057
"990",30,93,7.9352,1,147,-11.684275,166.931602,TRUE,989,16.5672,196,10328480057
"991",30,93,7.9399,1,147,-11.684242,166.931634,TRUE,990,16.704,188,10328480057
"992",30,93,7.9449,1,147,-11.684204,166.931645,TRUE,991,17.0568,193,10328480057
"993",30,93,7.95,1,147,-11.684162,166.931677,TRUE,992,17.388,195,10328480057
"994",30.2,92,7.9551,1,147,-11.684121,166.931688,TRUE,993,17.7048,195,10328480057
"995",30.2,92,7.9604,0.9,148,-11.684075,166.931709,TRUE,994,18.144,194,10328480057
"996",30.2,92,7.9659,0,147,-11.684028,166.93172,TRUE,995,18.6912,196,10328480057
"997",30.2,92,7.9716,0.9,148,-11.683981,166.931741,TRUE,996,19.1952,196,10328480057
"998",30.2,92,7.9773,0.9,147,-11.683934,166.931763,TRUE,997,19.6776,195,10328480057
"999",30.4,92,7.9831,0.8,147,-11.683892,166.931795,TRUE,998,20.196,195,10328480057
"1000",30.4,92,7.989,0.8,147,-11.68385,166.931827,TRUE,999,20.6352,197,10328480057
"1001",30.4,93,7.9951,0,147,-11.683808,166.931859,TRUE,1000,21.0816,195,10328480057
"1002",30.4,93,8.0013,0,148,-11.683768,166.931902,TRUE,1001,21.42,194,10328480057
"1003",30.4,92,8.0077,0,148,-11.683725,166.931945,TRUE,1002,21.8736,197,10328480057
"1004",30.4,92,8.014,0,147,-11.683686,166.931977,TRUE,1003,22.2408,190,10328480057
"1005",30.4,91,8.0206,0.8,148,-11.68365,166.932031,TRUE,1004,22.6944,195,10328480057
"1006",30.4,92,8.0274,0.7,147,-11.683619,166.932085,TRUE,1005,23.2056,194,10328480057
"1007",30.6,92,8.0343,1.4,147,-11.683595,166.932149,TRUE,1006,23.724,197,10328480057
"1008",30.6,92,8.0413,1.4,147,-11.683579,166.932213,TRUE,1007,24.2424,194,10328480057
"1009",30.8,92,8.0482,1.5,146,-11.683574,166.932267,TRUE,1008,24.6312,195,10328480057
"1010",30.8,91,8.055,1.5,146,-11.683582,166.932331,TRUE,1009,24.8256,191,10328480057
"1011",31,91,8.0618,1.5,145,-11.683595,166.932396,TRUE,1010,24.768,196,10328480057
"1012",31,89,8.0685,1.5,145,-11.683611,166.932449,TRUE,1011,24.6744,196,10328480057
"1013",31.2,89,8.0751,1.5,145,-11.683629,166.932514,TRUE,1012,24.3216,196,10328480057
"1014",31.2,91,8.0816,2.3,145,-11.683646,166.932557,TRUE,1013,24.0192,194,10328480057
"1015",31.4,92,8.0881,1.6,145,-11.683662,166.932621,TRUE,1014,23.7744,197,10328480057
"1016",31.6,92,8.0945,2.4,146,-11.683678,166.932685,TRUE,1015,23.544,191,10328480057
"1017",31.6,92,8.1007,1.6,147,-11.683694,166.932728,TRUE,1016,23.1768,196,10328480057
"1018",31.8,92,8.1069,1.6,147,-11.683706,166.932793,TRUE,1017,22.9104,196,10328480057
"1019",31.8,92,8.1131,2.5,147,-11.683715,166.932846,TRUE,1018,22.6872,196,10328480057
"1020",32,92,8.1191,2.5,147,-11.683721,166.9329,TRUE,1019,22.3704,195,10328480057
"1021",32.2,91,8.1251,2.5,147,-11.683721,166.932954,TRUE,1020,22.0752,194,10328480057
"1022",32.4,91,8.131,2.6,147,-11.683719,166.933007,TRUE,1021,21.8232,191,10328480057
"1023",32.4,91,8.1369,2.6,147,-11.683711,166.933061,TRUE,1022,21.5784,197,10328480057
"1024",32.6,93,8.1425,2.6,147,-11.683698,166.933115,TRUE,1023,21.2112,194,10328480057
"1025",32.8,93,8.1482,2.7,148,-11.683685,166.933157,TRUE,1024,20.9376,195,10328480057
"1026",33,93,8.1537,2.7,148,-11.683672,166.933211,TRUE,1025,20.556,196,10328480057
"1027",33,93,8.1591,2.8,148,-11.683656,166.933265,TRUE,1026,20.2032,196,10328480057
"1028",33.2,91,8.1644,2.8,148,-11.683638,166.933308,TRUE,1027,19.8144,195,10328480057
"1029",33.4,91,8.1697,2.9,148,-11.683621,166.933351,TRUE,1028,19.5696,197,10328480057
"1030",33.6,91,8.1749,2.9,149,-11.683603,166.933383,TRUE,1029,19.1952,194,10328480057
"1031",33.6,91,8.1801,3,149,-11.683586,166.933426,TRUE,1030,18.9936,201,10328480057
"1032",33.8,92,8.1851,3,148,-11.683568,166.933479,TRUE,1031,18.6984,194,10328480057
"1033",34,93,8.19,3,149,-11.683551,166.933522,TRUE,1032,18.432,194,10328480057
"1034",34.2,93,8.195,3.1,148,-11.683533,166.933565,TRUE,1033,18.1584,194,10328480057
"1035",34.2,93,8.1998,3.1,148,-11.683517,166.933597,TRUE,1034,17.964,194,10328480057
"1036",34.4,93,8.2046,3.1,148,-11.6835,166.93364,TRUE,1035,17.6832,200,10328480057
"1037",34.6,93,8.2094,4.2,149,-11.683487,166.933694,TRUE,1036,17.5032,194,10328480057
"1038",34.8,93,8.2141,3.2,148,-11.683473,166.933715,TRUE,1037,17.3088,194,10328480057
"1039",35,92,8.2187,3.3,149,-11.683461,166.933769,TRUE,1038,17.0928,196,10328480057
"1040",35,92,8.2233,3.3,149,-11.683454,166.933812,TRUE,1039,16.8984,195,10328480057
"1041",35.2,92,8.2278,3.4,148,-11.68345,166.933844,TRUE,1040,16.6464,194,10328480057
"1042",35.4,92,8.2322,4.5,149,-11.68345,166.933887,TRUE,1041,16.4232,196,10328480057
"1043",35.6,92,8.2366,3.4,148,-11.683458,166.93393,TRUE,1042,16.2,196,10328480057
"1044",35.8,93,8.2409,3.5,147,-11.68347,166.933962,TRUE,1043,15.9984,194,10328480057
"1045",35.8,93,8.2453,3.4,147,-11.683487,166.933994,TRUE,1044,15.8112,194,10328480057
"1046",36,94,8.2496,2.3,147,-11.683507,166.934037,TRUE,1045,15.7176,194,10328480057
"1047",36.2,94,8.254,3.4,147,-11.683529,166.934069,TRUE,1046,15.6816,197,10328480057
"1048",36.2,91,8.2584,3.4,146,-11.683554,166.934102,TRUE,1047,15.696,183,10328480057
"1049",36.4,91,8.2628,2.2,147,-11.683583,166.934134,TRUE,1048,15.7536,195,10328480057
"1050",36.6,91,8.2673,3.3,147,-11.683613,166.934166,TRUE,1049,15.84,195,10328480057
"1051",36.6,93,8.2718,3.3,147,-11.683646,166.934177,TRUE,1050,16.0272,195,10328480057
"1052",36.8,93,8.2763,2.2,147,-11.683678,166.934209,TRUE,1051,16.1136,194,10328480057
"1053",37,94,8.281,3.3,147,-11.683715,166.93422,TRUE,1052,16.2792,194,10328480057
"1054",37,94,8.2855,3.3,147,-11.683752,166.934241,TRUE,1053,16.3728,195,10328480057
"1055",37.2,92,8.2901,3.4,147,-11.683791,166.934252,TRUE,1054,16.4304,194,10328480057
"1056",37.4,92,8.2945,4.6,147,-11.68383,166.934273,TRUE,1055,16.3368,195,10328480057
"1057",37.6,92,8.2988,4.7,147,-11.683867,166.934273,TRUE,1056,16.164,195,10328480057
"1058",37.8,91,8.303,4.8,147,-11.683905,166.934252,TRUE,1057,15.8472,194,10328480057
"1059",38,91,8.307,4.9,147,-11.683939,166.934241,TRUE,1058,15.4728,196,10328480057
"1060",38.2,91,8.3111,5,146,-11.683972,166.93422,TRUE,1059,15.1056,195,10328480057
"1061",38.4,91,8.315,3.7,146,-11.684004,166.934209,TRUE,1060,14.7744,195,10328480057
"1062",38.6,89,8.3191,3.7,146,-11.684036,166.934198,TRUE,1061,14.6232,195,10328480057
"1063",38.6,89,8.3231,3.7,145,-11.684069,166.934177,TRUE,1062,14.5152,195,10328480057
"1064",38.8,91,8.3272,2.5,146,-11.684099,166.934166,TRUE,1063,14.5008,195,10328480057
"1065",39,91,8.3312,3.7,145,-11.68413,166.934134,TRUE,1064,14.508,203,10328480057
"1066",39,92,8.3353,3.7,145,-11.684164,166.934112,TRUE,1065,14.6016,195,10328480057
"1067",39.2,93,8.3395,3.6,145,-11.684197,166.934102,TRUE,1066,14.652,194,10328480057
"1068",39.4,93,8.3436,3.6,145,-11.684232,166.934091,TRUE,1067,14.724,195,10328480057
"1069",39.6,95,8.3478,3.6,145,-11.684268,166.934091,TRUE,1068,14.8392,194,10328480057
"1070",39.6,95,8.3519,3.6,145,-11.684305,166.934069,TRUE,1069,14.9256,194,10328480057
"1071",39.8,94,8.3561,3.6,145,-11.684342,166.934069,TRUE,1070,14.9472,194,10328480057
"1072",40,94,8.3602,3.6,145,-11.684378,166.934069,TRUE,1071,14.94,196,10328480057
"1073",40.2,93,8.3644,3.6,145,-11.684417,166.934069,TRUE,1072,14.9616,191,10328480057
"1074",40.2,93,8.3685,3.6,145,-11.684455,166.934059,TRUE,1073,14.9328,199,10328480057
"1075",40.4,91,8.3727,3.6,145,-11.684491,166.934059,TRUE,1074,14.9184,200,10328480057
"1076",40.6,92,8.3768,3.6,146,-11.684529,166.934059,TRUE,1075,14.94,191,10328480057
"1077",40.8,92,8.381,3.6,147,-11.684566,166.934059,TRUE,1076,14.9544,195,10328480057
"1078",40.8,93,8.3851,3.7,146,-11.684602,166.934037,TRUE,1077,14.9184,196,10328480057
"1079",41,93,8.3892,3.7,146,-11.68464,166.934037,TRUE,1078,14.8752,192,10328480057
"1080",41.2,92,8.3933,3.7,147,-11.684676,166.934037,TRUE,1079,14.832,194,10328480057
"1081",41.4,92,8.3973,3.7,147,-11.684711,166.934026,TRUE,1080,14.7528,197,10328480057
"1082",41.4,92,8.4013,3.7,148,-11.684745,166.934005,TRUE,1081,14.6664,196,10328480057
"1083",41.6,92,8.4054,3.7,148,-11.684778,166.933994,TRUE,1082,14.6088,199,10328480057
"1084",41.8,92,8.4094,5,149,-11.68481,166.933984,TRUE,1083,14.5368,199,10328480057
"1085",42,94,8.4134,3.8,149,-11.684841,166.933962,TRUE,1084,14.5224,197,10328480057
"1086",42.2,94,8.4174,3.7,150,-11.684871,166.93393,TRUE,1085,14.4504,195,10328480057
"1087",42.2,95,8.4214,3.8,151,-11.6849,166.933919,TRUE,1086,14.4144,194,10328480057
"1088",42.4,95,8.4254,3.8,151,-11.68493,166.933898,TRUE,1087,14.4,196,10328480057
"1089",42.6,95,8.4293,3.8,152,-11.684959,166.933876,TRUE,1088,14.3712,196,10328480057
"1090",42.8,94,8.4333,3.8,152,-11.684989,166.933855,TRUE,1089,14.3136,190,10328480057
"1091",42.8,94,8.4373,3.8,152,-11.685015,166.933823,TRUE,1090,14.3136,194,10328480057
"1092",43,94,8.4412,3.7,152,-11.685044,166.933812,TRUE,1091,14.3064,195,10328480057
"1093",43.2,94,8.4453,3.7,152,-11.685072,166.93378,TRUE,1092,14.3208,195,10328480057
"1094",43.4,95,8.4493,3.7,152,-11.685101,166.933769,TRUE,1093,14.4144,195,10328480057
"1095",43.4,95,8.4533,3.7,151,-11.685128,166.933737,TRUE,1094,14.4288,196,10328480057
"1096",43.6,95,8.4574,2.5,151,-11.685158,166.933715,TRUE,1095,14.472,194,10328480057
"1097",43.8,95,8.4615,3.7,151,-11.685186,166.933694,TRUE,1096,14.5728,194,10328480057
"1098",43.8,95,8.4655,3.7,150,-11.685214,166.933672,TRUE,1097,14.6016,191,10328480057
"1099",44,94,8.4697,2.4,150,-11.685243,166.93364,TRUE,1098,14.6304,194,10328480057
"1100",44.2,94,8.4738,3.6,150,-11.685274,166.93363,TRUE,1099,14.7024,196,10328480057
"1101",44.2,94,8.4779,3.6,151,-11.685305,166.933597,TRUE,1100,14.7888,194,10328480057
"1102",44.4,94,8.4822,2.4,150,-11.685337,166.933587,TRUE,1101,14.904,195,10328480057
"1103",44.6,93,8.4864,3.5,150,-11.685371,166.933554,TRUE,1102,15.0264,197,10328480057
"1104",44.6,93,8.4907,2.3,150,-11.685406,166.933533,TRUE,1103,15.1344,194,10328480057
"1105",44.8,92,8.4951,2.3,150,-11.685442,166.933522,TRUE,1104,15.3288,195,10328480057
"1106",44.8,92,8.4995,2.2,150,-11.685481,166.933522,TRUE,1105,15.5592,195,10328480057
"1107",45,92,8.5042,1.1,149,-11.685522,166.933511,TRUE,1106,15.84,195,10328480057
"1108",45,91,8.509,1,150,-11.685565,166.933522,TRUE,1107,16.2432,195,10328480057
"1109",45,91,8.514,0,150,-11.68561,166.933522,TRUE,1108,16.7544,200,10328480057
"1110",45,93,8.5193,-0.9,150,-11.685656,166.933533,TRUE,1109,17.4168,194,10328480057
"1111",45,93,8.5248,-0.9,150,-11.685702,166.933554,TRUE,1110,18.1944,184,10328480057
"1112",44.8,95,8.5306,-0.8,150,-11.685749,166.933587,TRUE,1111,19.0512,195,10328480057
"1113",44.8,93,8.5367,-0.8,149,-11.685799,166.933597,TRUE,1112,19.9728,195,10328480057
"1114",44.8,93,8.5431,0,149,-11.685851,166.93363,TRUE,1113,21.0168,195,10328480057
"1115",44.8,91,8.5497,0.8,150,-11.685905,166.933662,TRUE,1114,21.924,194,10328480057
"1116",44.8,91,8.5563,0.8,150,-11.685964,166.933662,TRUE,1115,22.68,195,10328480057
"1117",45,91,8.563,1.5,150,-11.686024,166.933662,TRUE,1116,23.2632,192,10328480057
"1118",45,91,8.5694,2.3,151,-11.686082,166.933662,TRUE,1117,23.5512,194,10328480057
"1119",45.2,91,8.5757,2.4,152,-11.686135,166.93364,TRUE,1118,23.4576,191,10328480057
"1120",45.4,91,8.582,3.3,152,-11.686189,166.933608,TRUE,1119,23.22,193,10328480057
"1121",45.6,90,8.588,3.4,152,-11.68624,166.933597,TRUE,1120,22.8096,196,10328480057
"1122",45.8,90,8.5938,3.5,152,-11.686288,166.933587,TRUE,1121,22.2048,195,10328480057
"1123",46,90,8.5995,3.6,152,-11.686336,166.933554,TRUE,1122,21.636,195,10328480057
"1124",46.2,90,8.605,2.7,152,-11.686386,166.933554,TRUE,1123,21.096,195,10328480057
"1125",46.4,90,8.6104,2.8,152,-11.686433,166.933533,TRUE,1124,20.4984,195,10328480057
"1126",46.4,91,8.6158,2.8,152,-11.686481,166.933533,TRUE,1125,20.016,197,10328480057
"1127",46.6,91,8.6209,2.9,152,-11.686528,166.933533,TRUE,1126,19.548,194,10328480057
"1128",46.8,90,8.6261,3.9,151,-11.686575,166.933533,TRUE,1127,19.1952,191,10328480057
"1129",47,90,8.6312,3,151,-11.686621,166.933533,TRUE,1128,18.8424,196,10328480057
"1130",47.2,91,8.6362,3,150,-11.686666,166.933554,TRUE,1129,18.5328,194,10328480057
"1131",47.2,91,8.6412,3,150,-11.686711,166.933554,TRUE,1130,18.3024,193,10328480057
"1132",47.4,91,8.6461,2,150,-11.686755,166.933565,TRUE,1131,18.144,197,10328480057
"1133",47.6,90,8.651,3.1,150,-11.686798,166.933565,TRUE,1132,17.928,195,10328480057
"1134",47.6,90,8.6559,3.1,149,-11.686841,166.933587,TRUE,1133,17.8056,195,10328480057
"1135",47.8,90,8.6608,3.1,149,-11.686884,166.933597,TRUE,1134,17.7408,195,10328480057
"1136",48,91,8.6657,3.1,149,-11.686926,166.933597,TRUE,1135,17.6112,196,10328480057
"1137",48.2,92,8.6704,3.1,149,-11.686967,166.933608,TRUE,1136,17.46,195,10328480057
"1138",48.2,92,8.6752,3.2,148,-11.687007,166.93363,TRUE,1137,17.3952,195,10328480057
"1139",48.4,91,8.6799,3.2,149,-11.687046,166.933662,TRUE,1138,17.2368,195,10328480057
"1140",48.6,91,8.6845,3.2,149,-11.687082,166.933672,TRUE,1139,17.0928,195,10328480057
"1141",48.8,92,8.6891,3.3,149,-11.687116,166.933694,TRUE,1140,16.8984,195,10328480057
"1142",48.8,92,8.6937,3.3,148,-11.687145,166.933715,TRUE,1141,16.7976,200,10328480057
"1143",49,92,8.6982,3.4,148,-11.687168,166.933769,TRUE,1142,16.524,195,10328480057
"1144",49.2,92,8.7026,4.5,149,-11.687184,166.933801,TRUE,1143,16.3872,196,10328480057
"1145",49.4,92,8.707,3.4,148,-11.687195,166.933844,TRUE,1144,16.2,197,10328480057
"1146",49.6,93,8.7114,3.4,148,-11.687199,166.933876,TRUE,1145,16.056,194,10328480057
"1147",49.6,93,8.7157,3.5,148,-11.6872,166.933919,TRUE,1146,15.8544,194,10328480057
